year,quarter,entity_type,entity_name,rank,type,count,amount,state
2024,4,district,Dhar,6,TOTAL,56512770,64763276403.0,Madhya Pradesh
2024,4,district,Dewas,7,TOTAL,44048021,55096226836.0,Madhya Pradesh
2024,4,district,Sagar,8,TOTAL,36221385,45706179202.0,Madhya Pradesh
2024,4,district,Sehore,9,TOTAL,35837020,43685851362.0,Madhya Pradesh
2024,4,district,Rewa,10,TOTAL,33892671,41093208706.0,Madhya Pradesh
2020,1,district,Pune,1,TOTAL,107497963,119146177775.3236,Maharashtra
2020,1,district,Mumbai Suburban,2,TOTAL,23598054,40462122569.6479,Maharashtra
2020,1,district,Thane,3,TOTAL,15699451,22551048276.307404,Maharashtra
2020,1,district,Nashik,4,TOTAL,12019521,15505749977.367247,Maharashtra
2020,1,district,Nagpur,5,TOTAL,10765004,15125508374.00669,Maharashtra
2020,1,district,Aurangabad,6,TOTAL,9438690,11942430956.817465,Maharashtra
2020,1,district,Ahmednagar,7,TOTAL,5518308,9057699649.519627,Maharashtra
2020,1,district,Solapur,8,TOTAL,4939298,8556069047.344244,Maharashtra
2020,1,district,Mumbai,9,TOTAL,4716907,8325816941.590815,Maharashtra
2020,1,district,Raigad,10,TOTAL,4244606,6091061427.355885,Maharashtra
2020,2,district,Pune,1,TOTAL,58840981,94890914730.75931,Maharashtra
2020,2,district,Mumbai Suburban,2,TOTAL,14673823,26603760478.450813,Maharashtra
2020,2,district,Thane,3,TOTAL,12230364,18163626280.67061,Maharashtra
2020,2,district,Nashik,4,TOTAL,11893531,17207891612.65169,Maharashtra
2020,2,district,Nagpur,5,TOTAL,8581175,13518590358.378927,Maharashtra
2020,2,district,Aurangabad,6,TOTAL,7820545,11549930061.996231,Maharashtra
2020,2,district,Ahmednagar,7,TOTAL,6617740,11240715303.18826,Maharashtra
2020,2,district,Solapur,8,TOTAL,6271738,11057370637.178139,Maharashtra
2020,2,district,Palghar,9,TOTAL,4237438,5239353069.683626,Maharashtra
2020,2,district,Raigad,10,TOTAL,4056198,5669347658.182283,Maharashtra
2020,3,district,Pune,1,TOTAL,101472134,154366363808.0403,Maharashtra
2020,3,district,Mumbai Suburban,2,TOTAL,20687558,38421032377.84479,Maharashtra
2020,3,district,Nashik,3,TOTAL,17587671,26675908700.898186,Maharashtra
2020,3,district,Thane,4,TOTAL,16568232,26708998225.097702,Maharashtra
2020,3,district,Aurangabad,5,TOTAL,12231686,19033463159.354687,Maharashtra
2020,3,district,Nagpur,6,TOTAL,11746960,18854510864.94963,Maharashtra
2020,3,district,Ahmednagar,7,TOTAL,8883332,16593214276.595516,Maharashtra
2020,3,district,Solapur,8,TOTAL,8375851,16121372736.652992,Maharashtra
2020,3,district,Raigad,9,TOTAL,5427408,8380993717.388746,Maharashtra
2020,3,district,Palghar,10,TOTAL,5046305,7298216466.360156,Maharashtra
2020,4,district,Pune,1,TOTAL,142350762,182511549425.14313,Maharashtra
2020,4,district,Mumbai Suburban,2,TOTAL,31947471,52567087497.07483,Maharashtra
2020,4,district,Thane,3,TOTAL,30073494,43911916102.08778,Maharashtra
2020,4,district,Nashik,4,TOTAL,25886584,38876096829.7729,Maharashtra
2020,4,district,Aurangabad,5,TOTAL,19001745,27681773653.44072,Maharashtra
2020,4,district,Nagpur,6,TOTAL,17881031,27734234062.40806,Maharashtra
2020,4,district,Ahmednagar,7,TOTAL,13929256,25560818870.682503,Maharashtra
2020,4,district,Solapur,8,TOTAL,12746918,24047679847.907963,Maharashtra
2020,4,district,Raigad,9,TOTAL,9634903,13939207766.945723,Maharashtra
2020,4,district,Palghar,10,TOTAL,8070045,11789420098.043339,Maharashtra
2021,1,district,Pune,1,TOTAL,208930588,253623629237.65793,Maharashtra
2021,1,district,Mumbai Suburban,2,TOTAL,49079788,75911506798.24135,Maharashtra
2021,1,district,Thane,3,TOTAL,33503449,48840960311.87904,Maharashtra
2021,1,district,Nashik,4,TOTAL,27235543,41832846588.20086,Maharashtra
2021,1,district,Aurangabad,5,TOTAL,20324679,29945191784.134216,Maharashtra
2021,1,district,Nagpur,6,TOTAL,20132732,31261594334.217766,Maharashtra
2021,1,district,Washim,7,TOTAL,16119131,32164445523.209106,Maharashtra
2021,1,district,Ahmednagar,8,TOTAL,14942900,27709537707.314117,Maharashtra
2021,1,district,Solapur,9,TOTAL,13720797,26445846333.97523,Maharashtra
2021,1,district,Raigad,10,TOTAL,10673549,15596964081.61911,Maharashtra
2021,2,district,Pune,1,TOTAL,218732925,298657497266.99304,Maharashtra
2021,2,district,Mumbai Suburban,2,TOTAL,51172626,79709409341.93016,Maharashtra
2021,2,district,Thane,3,TOTAL,34695330,51834001818.133484,Maharashtra
2021,2,district,Nashik,4,TOTAL,28391827,47825836433.598206,Maharashtra
2021,2,district,Washim,5,TOTAL,27190170,55251595071.35002,Maharashtra
2021,2,district,Aurangabad,6,TOTAL,23744887,36191383377.4905,Maharashtra
2021,2,district,Nagpur,7,TOTAL,22506189,36690120293.721405,Maharashtra
2021,2,district,Ahmednagar,8,TOTAL,16869500,32660327252.892723,Maharashtra
2021,2,district,Solapur,9,TOTAL,16828619,33876247851.21455,Maharashtra
2021,2,district,Raigad,10,TOTAL,11509927,16915509520.363083,Maharashtra
2021,3,district,Pune,1,TOTAL,303322956,372243656247.4718,Maharashtra
2021,3,district,Mumbai Suburban,2,TOTAL,67846531,100494598469.06511,Maharashtra
2021,3,district,Washim,3,TOTAL,47716080,89156949627.79579,Maharashtra
2021,3,district,Thane,4,TOTAL,46296081,66370065441.36949,Maharashtra
2021,3,district,Nashik,5,TOTAL,39927545,60198709473.80904,Maharashtra
2021,3,district,Aurangabad,6,TOTAL,32667108,45343695947.53139,Maharashtra
2021,3,district,Nagpur,7,TOTAL,29998841,44274024437.65408,Maharashtra
2021,3,district,Ahmednagar,8,TOTAL,23270731,41445914645.10295,Maharashtra
2021,3,district,Solapur,9,TOTAL,22642205,41800216299.60483,Maharashtra
2021,3,district,Raigad,10,TOTAL,15666356,21716387176.67746,Maharashtra
2021,4,district,Pune,1,TOTAL,371337618,454584743765.05554,Maharashtra
2021,4,district,Mumbai Suburban,2,TOTAL,92733033,134616103622.6073,Maharashtra
2021,4,district,Thane,3,TOTAL,58731186,82756618879.3905,Maharashtra
2021,4,district,Washim,4,TOTAL,58312102,108918964843.63313,Maharashtra
2021,4,district,Nashik,5,TOTAL,50753398,77325087055.88705,Maharashtra
2021,4,district,Aurangabad,6,TOTAL,42089766,58225600205.240555,Maharashtra
2021,4,district,Nagpur,7,TOTAL,37294016,55504861303.13818,Maharashtra
2021,4,district,Ahmednagar,8,TOTAL,30809337,53652623922.42543,Maharashtra
2021,4,district,Solapur,9,TOTAL,29893044,53557566277.62863,Maharashtra
2021,4,district,Raigad,10,TOTAL,19999796,27241010089.090332,Maharashtra
2022,1,district,Pune,1,TOTAL,424149132,508475101454.5797,Maharashtra
2022,1,district,Mumbai Suburban,2,TOTAL,104595313,148080835860.6061,Maharashtra
2022,1,district,Washim,3,TOTAL,73700274,136398563399.82826,Maharashtra
2022,1,district,Thane,4,TOTAL,66420329,91604299445.99771,Maharashtra
2022,1,district,Nashik,5,TOTAL,59914404,89903593917.99501,Maharashtra
2022,1,district,Aurangabad,6,TOTAL,48288544,66140008400.38046,Maharashtra
2022,1,district,Nagpur,7,TOTAL,43072958,63065806665.247505,Maharashtra
2022,1,district,Ahmednagar,8,TOTAL,35927347,61917805949.94818,Maharashtra
2022,1,district,Solapur,9,TOTAL,35130037,62436627060.524826,Maharashtra
2022,1,district,Raigad,10,TOTAL,22836136,30642123149.62334,Maharashtra
2022,2,district,Pune,1,TOTAL,520321567,620747087392.5974,Maharashtra
2022,2,district,Mumbai Suburban,2,TOTAL,125227570,172590494011.93738,Maharashtra
2022,2,district,Washim,3,TOTAL,98129806,175926949614.37335,Maharashtra
2022,2,district,Thane,4,TOTAL,76359706,103706480304.36014,Maharashtra
2022,2,district,Nashik,5,TOTAL,69128782,103031323327.35526,Maharashtra
2022,2,district,Aurangabad,6,TOTAL,55248137,75915458866.51474,Maharashtra
2022,2,district,Nagpur,7,TOTAL,52065290,75751126721.70934,Maharashtra
2022,2,district,Ahmednagar,8,TOTAL,42201172,72250021262.47775,Maharashtra
2022,2,district,Solapur,9,TOTAL,41690075,74367210007.30444,Maharashtra
2022,2,district,Raigad,10,TOTAL,26465986,34460851150.869255,Maharashtra
2022,3,district,Pune,1,TOTAL,505018506,549531791371.8348,Maharashtra
2022,3,district,Mumbai Suburban,2,TOTAL,197724164,247678975470.48972,Maharashtra
2022,3,district,Thane,3,TOTAL,80605581,103768554261.10455,Maharashtra
2022,3,district,Nashik,4,TOTAL,75574380,109529218251.08426,Maharashtra
2022,3,district,Nagpur,5,TOTAL,73292524,101188934110.49721,Maharashtra
2022,3,district,Mumbai,6,TOTAL,72051672,98270574413.60028,Maharashtra
2022,3,district,Aurangabad,7,TOTAL,59756919,78617594736.37457,Maharashtra
2022,3,district,Solapur,8,TOTAL,43898093,73768556417.1306,Maharashtra
2022,3,district,Ahmednagar,9,TOTAL,42461860,70593347849.7045,Maharashtra
2022,3,district,Raigad,10,TOTAL,28475145,36394835874.96223,Maharashtra
2022,4,district,Pune,1,TOTAL,544687754,590334491443.0928,Maharashtra
2022,4,district,Mumbai Suburban,2,TOTAL,248827345,310278216439.5166,Maharashtra
2022,4,district,Thane,3,TOTAL,96634264,120463884034.54527,Maharashtra
2022,4,district,Nashik,4,TOTAL,95624463,138499252102.65778,Maharashtra
2022,4,district,Nagpur,5,TOTAL,82944788,116240666679.72601,Maharashtra
2022,4,district,Mumbai,6,TOTAL,75229421,102451767492.82622,Maharashtra
2022,4,district,Aurangabad,7,TOTAL,67307091,90151467648.5776,Maharashtra
2022,4,district,Ahmednagar,8,TOTAL,50187075,84188481406.43468,Maharashtra
2022,4,district,Solapur,9,TOTAL,49452868,83291615226.59082,Maharashtra
2022,4,district,Raigad,10,TOTAL,32354836,40318975044.959946,Maharashtra
2023,1,district,Pune,1,TOTAL,505841046,489824129517.0,Maharashtra
2023,1,district,Thane,2,TOTAL,142097640,164652846524.0,Maharashtra
2023,1,district,Mumbai Suburban,3,TOTAL,119452769,138677680552.0,Maharashtra
2023,1,district,Nashik,4,TOTAL,119376880,167693934792.0,Maharashtra
2023,1,district,Aurangabad,5,TOTAL,95131875,121063237188.0,Maharashtra
2023,1,district,Nagpur,6,TOTAL,87172881,116369650409.0,Maharashtra
2023,1,district,Solapur,7,TOTAL,78530550,129110342469.0,Maharashtra
2023,1,district,Ahmednagar,8,TOTAL,78198945,127588673135.0,Maharashtra
2023,1,district,Raigad,9,TOTAL,50072751,58510274697.0,Maharashtra
2023,1,district,Mumbai,10,TOTAL,45774016,60530759966.0,Maharashtra
2023,2,district,Pune,1,TOTAL,554427668,535801107518.0,Maharashtra
2023,2,district,Thane,2,TOTAL,155714593,178939371434.0,Maharashtra
2023,2,district,Nashik,3,TOTAL,135966489,184867119659.0,Maharashtra
2023,2,district,Mumbai Suburban,4,TOTAL,130857450,148410175880.0,Maharashtra
2023,2,district,Aurangabad,5,TOTAL,105820511,132952857337.0,Maharashtra
2023,2,district,Nagpur,6,TOTAL,97521493,129504759626.0,Maharashtra
2023,2,district,Ahmednagar,7,TOTAL,88553642,139707887255.0,Maharashtra
2023,2,district,Solapur,8,TOTAL,88308858,140499967071.0,Maharashtra
2023,2,district,Raigad,9,TOTAL,55379671,63261035124.0,Maharashtra
2023,2,district,Mumbai,10,TOTAL,50518947,64178064613.0,Maharashtra
2023,3,district,Pune,1,TOTAL,625390706,593994260196.0,Maharashtra
2023,3,district,Thane,2,TOTAL,170404523,188843145118.0,Maharashtra
2023,3,district,Nashik,3,TOTAL,147156281,195436937930.0,Maharashtra
2023,3,district,Mumbai Suburban,4,TOTAL,144408431,156083806649.0,Maharashtra
2023,3,district,Aurangabad,5,TOTAL,119425478,142507066152.0,Maharashtra
2023,3,district,Nagpur,6,TOTAL,109330463,135597965489.0,Maharashtra
2023,3,district,Solapur,7,TOTAL,98314808,147822590848.0,Maharashtra
2023,3,district,Ahmednagar,8,TOTAL,97743482,150892376443.0,Maharashtra
2023,3,district,Raigad,9,TOTAL,59850699,66276827966.0,Maharashtra
2023,3,district,Mumbai,10,TOTAL,56384940,66929058697.0,Maharashtra
2023,4,district,Pune,1,TOTAL,673819127,639679187750.0,Maharashtra
2023,4,district,Thane,2,TOTAL,192539402,209015388352.0,Maharashtra
2023,4,district,Nashik,3,TOTAL,164191962,220053696049.0,Maharashtra
2023,4,district,Mumbai Suburban,4,TOTAL,161597277,173236147615.0,Maharashtra
2023,4,district,Aurangabad,5,TOTAL,134713801,160937462757.0,Maharashtra
2023,4,district,Nagpur,6,TOTAL,121596100,153904001716.0,Maharashtra
2023,4,district,Solapur,7,TOTAL,113841137,169065426325.0,Maharashtra
2023,4,district,Ahmednagar,8,TOTAL,111100461,170720443844.0,Maharashtra
2023,4,district,Raigad,9,TOTAL,68647056,73428232667.0,Maharashtra
2023,4,district,Mumbai,10,TOTAL,64843921,77317355777.0,Maharashtra
2024,1,district,Pune,1,TOTAL,733071386,673821354148.0,Maharashtra
2024,1,district,Thane,2,TOTAL,202824955,215591541310.0,Maharashtra
2024,1,district,Nashik,3,TOTAL,181839029,240375082446.0,Maharashtra
2024,1,district,Mumbai Suburban,4,TOTAL,169180881,179594285523.0,Maharashtra
2024,1,district,Aurangabad,5,TOTAL,152755419,181384155116.0,Maharashtra
2024,1,district,Nagpur,6,TOTAL,131824873,166124581502.0,Maharashtra
2024,1,district,Solapur,7,TOTAL,127991531,186810705530.0,Maharashtra
2024,1,district,Ahmednagar,8,TOTAL,126557856,188324218977.0,Maharashtra
2024,1,district,Raigad,9,TOTAL,73173175,76906252628.0,Maharashtra
2024,1,district,Mumbai,10,TOTAL,69196322,80735270673.0,Maharashtra
2024,2,district,Pune,1,TOTAL,774940848,703288284286.0,Maharashtra
2024,2,district,Thane,2,TOTAL,219030396,226000030934.0,Maharashtra
2024,2,district,Nashik,3,TOTAL,195527613,250949984729.0,Maharashtra
2024,2,district,Mumbai Suburban,4,TOTAL,181894333,185969047189.0,Maharashtra
2024,2,district,Aurangabad,5,TOTAL,162740851,187304124243.0,Maharashtra
2024,2,district,Nagpur,6,TOTAL,141322812,175511200797.0,Maharashtra
2024,2,district,Solapur,7,TOTAL,138762460,197215551450.0,Maharashtra
2024,2,district,Ahmednagar,8,TOTAL,138042382,197926877124.0,Maharashtra
2024,2,district,Raigad,9,TOTAL,79815570,81603272680.0,Maharashtra
2024,2,district,Mumbai,10,TOTAL,73618716,80934755744.0,Maharashtra
2024,3,district,Pune,1,TOTAL,839977058,761109455466.0,Maharashtra
2024,3,district,Thane,2,TOTAL,232855213,237163270363.0,Maharashtra
2024,3,district,Nashik,3,TOTAL,205874553,259328603302.0,Maharashtra
2024,3,district,Mumbai Suburban,4,TOTAL,196164375,196501777539.0,Maharashtra
2024,3,district,Chhatrapati Sambhaji Nagar,5,TOTAL,176233945,193676190941.0,Maharashtra
2024,3,district,Nagpur,6,TOTAL,154536452,181360864288.0,Maharashtra
2024,3,district,Ahmednagar,7,TOTAL,148127375,206347871734.0,Maharashtra
2024,3,district,Solapur,8,TOTAL,148089341,199932875758.0,Maharashtra
2024,3,district,Raigad,9,TOTAL,83956758,85479759033.0,Maharashtra
2024,3,district,Mumbai,10,TOTAL,78446773,84573043915.0,Maharashtra
2024,4,district,Pune,1,TOTAL,900035103,817012243191.0,Maharashtra
2024,4,district,Thane,2,TOTAL,260133540,262082431087.0,Maharashtra
2024,4,district,Nashik,3,TOTAL,228252514,293636232748.0,Maharashtra
2024,4,district,Mumbai Suburban,4,TOTAL,216881525,214957646828.0,Maharashtra
2024,4,district,Chhatrapati Sambhaji Nagar,5,TOTAL,191942144,217245607999.0,Maharashtra
2024,4,district,Nagpur,6,TOTAL,171355260,205480045288.0,Maharashtra
2024,4,district,Solapur,7,TOTAL,164430995,226537809406.0,Maharashtra
2024,4,district,Ahmednagar,8,TOTAL,161588684,230367459302.0,Maharashtra
2024,4,district,Raigad,9,TOTAL,95383875,95150422240.0,Maharashtra
2024,4,district,Mumbai,10,TOTAL,87657979,95067595052.0,Maharashtra
2020,1,district,Imphal West,1,TOTAL,471392,1799193747.3658047,Manipur
2020,1,district,Imphal East,2,TOTAL,97573,222479758.42504126,Manipur
2020,1,district,Thoubal,3,TOTAL,40558,92413414.3395817,Manipur
2020,1,district,Bishnupur,4,TOTAL,40172,83818557.86725356,Manipur
2020,1,district,Kangpokpi,5,TOTAL,33643,81400323.90620552,Manipur
2020,1,district,Churachandpur,6,TOTAL,33637,84566221.4462608,Manipur
2020,1,district,Kakching,7,TOTAL,16690,37525920.22436564,Manipur
2020,1,district,Tamenglong,8,TOTAL,14451,31491246.17045552,Manipur
2020,1,district,Chandel,9,TOTAL,13716,31278977.085135248,Manipur
2020,1,district,Ukhrul,10,TOTAL,13355,30659040.231015503,Manipur
2020,2,district,Imphal West,1,TOTAL,551775,2034861513.6925411,Manipur
2020,2,district,Imphal East,2,TOTAL,127255,269647863.4355661,Manipur
2020,2,district,Bishnupur,3,TOTAL,70841,142299534.95281482,Manipur
2020,2,district,Thoubal,4,TOTAL,66183,158615301.51328385,Manipur
2020,2,district,Churachandpur,5,TOTAL,50818,128936170.25492851,Manipur
2020,2,district,Kangpokpi,6,TOTAL,48617,105034881.03695941,Manipur
2020,2,district,Kakching,7,TOTAL,30404,53791181.45126964,Manipur
2020,2,district,Ukhrul,8,TOTAL,24243,43560417.966341965,Manipur
2020,2,district,Chandel,9,TOTAL,21517,49008541.10085201,Manipur
2020,2,district,Tamenglong,10,TOTAL,21294,47020896.803083815,Manipur
2020,3,district,Imphal West,1,TOTAL,805964,3116905375.221828,Manipur
2020,3,district,Imphal East,2,TOTAL,148992,357420385.46601486,Manipur
2020,3,district,Bishnupur,3,TOTAL,82097,178752852.0332132,Manipur
2020,3,district,Thoubal,4,TOTAL,75667,178314817.40950677,Manipur
2020,3,district,Churachandpur,5,TOTAL,61160,179008408.76793513,Manipur
2020,3,district,Kangpokpi,6,TOTAL,56646,141494952.88474357,Manipur
2020,3,district,Kakching,7,TOTAL,33268,72744605.62932977,Manipur
2020,3,district,Ukhrul,8,TOTAL,27857,63120519.96337035,Manipur
2020,3,district,Chandel,9,TOTAL,25158,63504521.07112962,Manipur
2020,3,district,Tamenglong,10,TOTAL,24595,57102594.74572652,Manipur
2020,4,district,Imphal West,1,TOTAL,894877,3447479864.9516916,Manipur
2020,4,district,Imphal East,2,TOTAL,179438,524041651.0001225,Manipur
2020,4,district,Bishnupur,3,TOTAL,95869,267444206.3886955,Manipur
2020,4,district,Thoubal,4,TOTAL,87208,249311101.38298762,Manipur
2020,4,district,Kangpokpi,5,TOTAL,74472,216458503.28856832,Manipur
2020,4,district,Churachandpur,6,TOTAL,71693,243354880.5430908,Manipur
2020,4,district,Kakching,7,TOTAL,37180,96767393.90324815,Manipur
2020,4,district,Ukhrul,8,TOTAL,32947,91688189.17603046,Manipur
2020,4,district,Chandel,9,TOTAL,31540,90473275.49273106,Manipur
2020,4,district,Tamenglong,10,TOTAL,27674,77956516.78360562,Manipur
2021,1,district,Imphal West,1,TOTAL,1693458,4962553375.308464,Manipur
2021,1,district,Imphal East,2,TOTAL,161841,530028907.0928848,Manipur
2021,1,district,Bishnupur,3,TOTAL,73777,255486792.7272072,Manipur
2021,1,district,Thoubal,4,TOTAL,72593,240713473.66814184,Manipur
2021,1,district,Kangpokpi,5,TOTAL,63234,205050443.8236801,Manipur
2021,1,district,Churachandpur,6,TOTAL,62755,250250943.40948159,Manipur
2021,1,district,Kakching,7,TOTAL,29803,92307870.36114597,Manipur
2021,1,district,Chandel,8,TOTAL,23884,80445733.2065684,Manipur
2021,1,district,Ukhrul,9,TOTAL,22415,68745913.46443735,Manipur
2021,1,district,Senapati,10,TOTAL,22025,73777202.51436572,Manipur
2021,2,district,Imphal West,1,TOTAL,2353896,5697696459.585503,Manipur
2021,2,district,Imphal East,2,TOTAL,179337,491977805.97917175,Manipur
2021,2,district,Thoubal,3,TOTAL,91264,268514237.48815316,Manipur
2021,2,district,Bishnupur,4,TOTAL,89095,260900495.1629062,Manipur
2021,2,district,Churachandpur,5,TOTAL,80524,273962339.3949944,Manipur
2021,2,district,Kangpokpi,6,TOTAL,78765,236369410.09906265,Manipur
2021,2,district,Kakching,7,TOTAL,37444,92311646.34027098,Manipur
2021,2,district,Chandel,8,TOTAL,29178,90054101.93360364,Manipur
2021,2,district,Ukhrul,9,TOTAL,28524,81225585.72178741,Manipur
2021,2,district,Senapati,10,TOTAL,25681,70219657.8819672,Manipur
2021,3,district,Imphal West,1,TOTAL,3027735,7437068961.027052,Manipur
2021,3,district,Imphal East,2,TOTAL,226128,705081475.2381084,Manipur
2021,3,district,Thoubal,3,TOTAL,113257,363547884.1177802,Manipur
2021,3,district,Churachandpur,4,TOTAL,109913,397548796.562021,Manipur
2021,3,district,Bishnupur,5,TOTAL,104901,320379628.1976948,Manipur
2021,3,district,Kangpokpi,6,TOTAL,94883,299760833.40438926,Manipur
2021,3,district,Kakching,7,TOTAL,44277,128692670.00805305,Manipur
2021,3,district,Chandel,8,TOTAL,36126,116052040.78947881,Manipur
2021,3,district,Ukhrul,9,TOTAL,35250,118509943.90387844,Manipur
2021,3,district,Tamenglong,10,TOTAL,33266,108769884.2048046,Manipur
2021,4,district,Imphal West,1,TOTAL,3649688,9254105829.377777,Manipur
2021,4,district,Imphal East,2,TOTAL,268205,853764884.9988655,Manipur
2021,4,district,Thoubal,3,TOTAL,130316,393043161.28167,Manipur
2021,4,district,Churachandpur,4,TOTAL,121140,446895232.6851511,Manipur
2021,4,district,Bishnupur,5,TOTAL,113386,369885898.8351996,Manipur
2021,4,district,Kangpokpi,6,TOTAL,107329,318563859.8204656,Manipur
2021,4,district,Kakching,7,TOTAL,43224,130159064.31913412,Manipur
2021,4,district,Tengnoupal,8,TOTAL,40383,154956864.23616886,Manipur
2021,4,district,Tamenglong,9,TOTAL,40279,140792582.93230078,Manipur
2021,4,district,Chandel,10,TOTAL,39891,131651667.09783676,Manipur
2022,1,district,Imphal West,1,TOTAL,4129560,10331377272.313238,Manipur
2022,1,district,Imphal East,2,TOTAL,298053,926298622.7916505,Manipur
2022,1,district,Thoubal,3,TOTAL,159443,465999965.9324683,Manipur
2022,1,district,Churachandpur,4,TOTAL,132079,478282953.1412998,Manipur
2022,1,district,Bishnupur,5,TOTAL,129775,410979761.59592944,Manipur
2022,1,district,Kangpokpi,6,TOTAL,120614,361422857.4778744,Manipur
2022,1,district,Tamenglong,7,TOTAL,53325,182059187.8775179,Manipur
2022,1,district,Chandel,8,TOTAL,46964,156821048.3314056,Manipur
2022,1,district,Ukhrul,9,TOTAL,45977,163211543.8876433,Manipur
2022,1,district,Kakching,10,TOTAL,45714,129009720.36301751,Manipur
2022,2,district,Imphal West,1,TOTAL,4858000,11035105413.78688,Manipur
2022,2,district,Imphal East,2,TOTAL,334382,1017003992.8811904,Manipur
2022,2,district,Thoubal,3,TOTAL,179962,489921006.2514488,Manipur
2022,2,district,Bishnupur,4,TOTAL,132234,427663723.98262024,Manipur
2022,2,district,Churachandpur,5,TOTAL,130821,445674066.47566885,Manipur
2022,2,district,Kangpokpi,6,TOTAL,127346,360381229.24300873,Manipur
2022,2,district,Tamenglong,7,TOTAL,48779,158669784.21199045,Manipur
2022,2,district,Ukhrul,8,TOTAL,48388,165524493.50724024,Manipur
2022,2,district,Kakching,9,TOTAL,45754,124881636.16645998,Manipur
2022,2,district,Chandel,10,TOTAL,44845,161255425.28835768,Manipur
2022,3,district,Imphal West,1,TOTAL,4865688,11153142712.787489,Manipur
2022,3,district,Imphal East,2,TOTAL,401052,1106024473.2650971,Manipur
2022,3,district,Churachandpur,3,TOTAL,200968,560754898.7150536,Manipur
2022,3,district,Thoubal,4,TOTAL,198398,502784611.8050357,Manipur
2022,3,district,Kangpokpi,5,TOTAL,137088,382055039.86516064,Manipur
2022,3,district,Bishnupur,6,TOTAL,126573,397535713.9599227,Manipur
2022,3,district,Kakching,7,TOTAL,114178,269711112.45492435,Manipur
2022,3,district,Tamenglong,8,TOTAL,48889,150947198.9523353,Manipur
2022,3,district,Ukhrul,9,TOTAL,48127,165404721.91649568,Manipur
2022,3,district,Senapati,10,TOTAL,46116,141106697.64180186,Manipur
2022,4,district,Imphal West,1,TOTAL,4737839,11004726597.698875,Manipur
2022,4,district,Imphal East,2,TOTAL,417476,1124061241.8453987,Manipur
2022,4,district,Thoubal,3,TOTAL,252156,642341521.1672155,Manipur
2022,4,district,Kakching,4,TOTAL,205827,477287512.84893876,Manipur
2022,4,district,Kangpokpi,5,TOTAL,195796,499527018.9345387,Manipur
2022,4,district,Churachandpur,6,TOTAL,139622,418292018.1391273,Manipur
2022,4,district,Bishnupur,7,TOTAL,134155,398215642.6664851,Manipur
2022,4,district,Senapati,8,TOTAL,63745,180730794.84235084,Manipur
2022,4,district,Tamenglong,9,TOTAL,51040,160602196.99791262,Manipur
2022,4,district,Tengnoupal,10,TOTAL,49553,175755833.19199604,Manipur
2023,1,district,Imphal West,1,TOTAL,987912,2602833306.0,Manipur
2023,1,district,Imphal East,2,TOTAL,659880,1637025593.0,Manipur
2023,1,district,Thoubal,3,TOTAL,315961,796620060.0,Manipur
2023,1,district,Bishnupur,4,TOTAL,231239,626631062.0,Manipur
2023,1,district,Churachandpur,5,TOTAL,221158,582341436.0,Manipur
2023,1,district,Kangpokpi,6,TOTAL,211256,520765461.0,Manipur
2023,1,district,Senapati,7,TOTAL,94404,252756548.0,Manipur
2023,1,district,Tamenglong,8,TOTAL,86492,231452890.0,Manipur
2023,1,district,Ukhrul,9,TOTAL,83455,267514824.0,Manipur
2023,1,district,Tengnoupal,10,TOTAL,79811,294235941.0,Manipur
2023,2,district,Imphal West,1,TOTAL,484182,1347200442.0,Manipur
2023,2,district,Imphal East,2,TOTAL,332809,855990060.0,Manipur
2023,2,district,Thoubal,3,TOTAL,155290,412755825.0,Manipur
2023,2,district,Churachandpur,4,TOTAL,108049,309376954.0,Manipur
2023,2,district,Bishnupur,5,TOTAL,108042,304861281.0,Manipur
2023,2,district,Kangpokpi,6,TOTAL,96061,265835614.0,Manipur
2023,2,district,Jiribam,7,TOTAL,53949,153237238.0,Manipur
2023,2,district,Senapati,8,TOTAL,49144,139357712.0,Manipur
2023,2,district,Tamenglong,9,TOTAL,42991,121710165.0,Manipur
2023,2,district,Ukhrul,10,TOTAL,41027,131978491.0,Manipur
2023,3,district,Imphal West,1,TOTAL,283239,1192373419.0,Manipur
2023,3,district,Imphal East,2,TOTAL,195597,762942643.0,Manipur
2023,3,district,Thoubal,3,TOTAL,70780,289941575.0,Manipur
2023,3,district,Kangpokpi,4,TOTAL,60374,270393444.0,Manipur
2023,3,district,Bishnupur,5,TOTAL,52074,228769251.0,Manipur
2023,3,district,Jiribam,6,TOTAL,48471,170419988.0,Manipur
2023,3,district,Churachandpur,7,TOTAL,43375,215267198.0,Manipur
2023,3,district,Senapati,8,TOTAL,25056,88162234.0,Manipur
2023,3,district,Tamenglong,9,TOTAL,21706,105176707.0,Manipur
2023,3,district,Ukhrul,10,TOTAL,18404,74546308.0,Manipur
2023,4,district,Imphal West,1,TOTAL,645798,2110859186.0,Manipur
2023,4,district,Imphal East,2,TOTAL,466350,1424311158.0,Manipur
2023,4,district,Thoubal,3,TOTAL,193084,587381961.0,Manipur
2023,4,district,Bishnupur,4,TOTAL,158304,517891073.0,Manipur
2023,4,district,Kangpokpi,5,TOTAL,143024,482630626.0,Manipur
2023,4,district,Churachandpur,6,TOTAL,123502,463823678.0,Manipur
2023,4,district,Jiribam,7,TOTAL,79450,216717452.0,Manipur
