year,quarter,level,region,device,count
2020,1,state,Lakshadweep,Realme,152
2020,1,state,Lakshadweep,Apple,81
2020,1,state,Lakshadweep,OnePlus,77
2020,1,state,Lakshadweep,Lenovo,47
2020,1,state,Lakshadweep,Motorola,38
2020,1,state,Lakshadweep,Others,175
2020,2,state,Lakshadweep,Vivo,654
2020,2,state,Lakshadweep,Xiaomi,654
2020,2,state,Lakshadweep,Samsung,495
2020,2,state,Lakshadweep,Oppo,489
2020,2,state,Lakshadweep,Huawei,266
2020,2,state,Lakshadweep,Realme,195
2020,2,state,Lakshadweep,Apple,85
2020,2,state,Lakshadweep,OnePlus,81
2020,2,state,Lakshadweep,Lenovo,44
2020,2,state,Lakshadweep,Motorola,41
2020,2,state,Lakshadweep,Others,183
2020,3,state,Lakshadweep,Vivo,784
2020,3,state,Lakshadweep,Xiaomi,736
2020,3,state,Lakshadweep,Oppo,567
2020,3,state,Lakshadweep,Samsung,550
2020,3,state,Lakshadweep,Huawei,302
2020,3,state,Lakshadweep,Realme,222
2020,3,state,Lakshadweep,Apple,91
2020,3,state,Lakshadweep,OnePlus,87
2020,3,state,Lakshadweep,Lenovo,50
2020,3,state,Lakshadweep,Motorola,44
2020,3,state,Lakshadweep,Others,211
2020,4,state,Lakshadweep,Vivo,934
2020,4,state,Lakshadweep,Xiaomi,838
2020,4,state,Lakshadweep,Oppo,639
2020,4,state,Lakshadweep,Samsung,635
2020,4,state,Lakshadweep,Huawei,346
2020,4,state,Lakshadweep,Realme,272
2020,4,state,Lakshadweep,Apple,101
2020,4,state,Lakshadweep,OnePlus,97
2020,4,state,Lakshadweep,Lenovo,52
2020,4,state,Lakshadweep,Motorola,47
2020,4,state,Lakshadweep,Others,218
2021,1,state,Lakshadweep,Vivo,1032
2021,1,state,Lakshadweep,Xiaomi,921
2021,1,state,Lakshadweep,Oppo,720
2021,1,state,Lakshadweep,Samsung,693
2021,1,state,Lakshadweep,Huawei,371
2021,1,state,Lakshadweep,Realme,302
2021,1,state,Lakshadweep,Apple,106
2021,1,state,Lakshadweep,OnePlus,103
2021,1,state,Lakshadweep,Lenovo,54
2021,1,state,Lakshadweep,Motorola,46
2021,1,state,Lakshadweep,Others,229
2021,2,state,Lakshadweep,Vivo,1118
2021,2,state,Lakshadweep,Xiaomi,970
2021,2,state,Lakshadweep,Oppo,771
2021,2,state,Lakshadweep,Samsung,717
2021,2,state,Lakshadweep,Huawei,379
2021,2,state,Lakshadweep,Realme,350
2021,2,state,Lakshadweep,Apple,121
2021,2,state,Lakshadweep,OnePlus,118
2021,2,state,Lakshadweep,Lenovo,60
2021,2,state,Lakshadweep,Motorola,42
2021,2,state,Lakshadweep,Others,250
2021,3,state,Lakshadweep,Vivo,1234
2021,3,state,Lakshadweep,Xiaomi,1046
2021,3,state,Lakshadweep,Oppo,816
2021,3,state,Lakshadweep,Samsung,774
2021,3,state,Lakshadweep,Realme,413
2021,3,state,Lakshadweep,Huawei,398
2021,3,state,Lakshadweep,Apple,134
2021,3,state,Lakshadweep,OnePlus,132
2021,3,state,Lakshadweep,Lenovo,55
2021,3,state,Lakshadweep,Motorola,46
2021,3,state,Lakshadweep,Others,239
2021,4,state,Lakshadweep,Vivo,1354
2021,4,state,Lakshadweep,Xiaomi,1146
2021,4,state,Lakshadweep,Oppo,899
2021,4,state,Lakshadweep,Samsung,776
2021,4,state,Lakshadweep,Realme,448
2021,4,state,Lakshadweep,Huawei,396
2021,4,state,Lakshadweep,Apple,151
2021,4,state,Lakshadweep,OnePlus,143
2021,4,state,Lakshadweep,Motorola,46
2021,4,state,Lakshadweep,Lenovo,45
2021,4,state,Lakshadweep,Others,234
2022,1,state,Lakshadweep,Vivo,1441
2022,1,state,Lakshadweep,Xiaomi,1203
2022,1,state,Lakshadweep,Oppo,956
2022,1,state,Lakshadweep,Samsung,804
2022,1,state,Lakshadweep,Realme,507
2022,1,state,Lakshadweep,Huawei,397
2022,1,state,Lakshadweep,Apple,176
2022,1,state,Lakshadweep,OnePlus,160
2022,1,state,Lakshadweep,Lenovo,50
2022,1,state,Lakshadweep,Motorola,49
2022,1,state,Lakshadweep,Others,247
2020,1,state,Madhya Pradesh,Xiaomi,2697286
2020,1,state,Madhya Pradesh,Vivo,1956817
2020,1,state,Madhya Pradesh,Samsung,1873824
2020,1,state,Madhya Pradesh,Oppo,1206327
2020,1,state,Madhya Pradesh,Realme,607456
2020,1,state,Madhya Pradesh,Motorola,174003
2020,1,state,Madhya Pradesh,Apple,160868
2020,1,state,Madhya Pradesh,Huawei,136299
2020,1,state,Madhya Pradesh,Micromax,135703
2020,1,state,Madhya Pradesh,OnePlus,133926
2020,1,state,Madhya Pradesh,Others,1068862
2020,2,state,Madhya Pradesh,Xiaomi,3003291
2020,2,state,Madhya Pradesh,Vivo,2247524
2020,2,state,Madhya Pradesh,Samsung,2084294
2020,2,state,Madhya Pradesh,Oppo,1376782
2020,2,state,Madhya Pradesh,Realme,693404
2020,2,state,Madhya Pradesh,Motorola,185349
2020,2,state,Madhya Pradesh,Apple,170312
2020,2,state,Madhya Pradesh,Micromax,147344
2020,2,state,Madhya Pradesh,Huawei,147224
2020,2,state,Madhya Pradesh,OnePlus,139482
2020,2,state,Madhya Pradesh,Others,1179417
2020,3,state,Madhya Pradesh,Xiaomi,3292397
2020,3,state,Madhya Pradesh,Vivo,2556833
2020,3,state,Madhya Pradesh,Samsung,2278237
2020,3,state,Madhya Pradesh,Oppo,1539499
2020,3,state,Madhya Pradesh,Realme,799089
2020,3,state,Madhya Pradesh,Motorola,196221
2020,3,state,Madhya Pradesh,Apple,181092
2020,3,state,Madhya Pradesh,Huawei,157340
2020,3,state,Madhya Pradesh,Micromax,157127
2020,3,state,Madhya Pradesh,OnePlus,146328
2020,3,state,Madhya Pradesh,Others,1260061
2020,4,state,Madhya Pradesh,Xiaomi,3563397
2020,4,state,Madhya Pradesh,Vivo,2853943
2020,4,state,Madhya Pradesh,Samsung,2466332
2020,4,state,Madhya Pradesh,Oppo,1703093
2020,4,state,Madhya Pradesh,Realme,905866
2020,4,state,Madhya Pradesh,Motorola,206156
2020,4,state,Madhya Pradesh,Apple,195195
2020,4,state,Madhya Pradesh,Huawei,166594
2020,4,state,Madhya Pradesh,Micromax,164239
2020,4,state,Madhya Pradesh,Tecno,157894
2020,4,state,Madhya Pradesh,Others,1355238
2021,1,state,Madhya Pradesh,Xiaomi,3826173
2021,1,state,Madhya Pradesh,Vivo,3171754
2021,1,state,Madhya Pradesh,Samsung,2620433
2021,1,state,Madhya Pradesh,Oppo,1846729
2021,1,state,Madhya Pradesh,Realme,1015817
2021,1,state,Madhya Pradesh,Motorola,211488
2021,1,state,Madhya Pradesh,Apple,210736
2021,1,state,Madhya Pradesh,Tecno,184784
2021,1,state,Madhya Pradesh,Huawei,173653
2021,1,state,Madhya Pradesh,Micromax,165359
2021,1,state,Madhya Pradesh,Others,1412501
2021,2,state,Madhya Pradesh,Xiaomi,4052668
2021,2,state,Madhya Pradesh,Vivo,3483187
2021,2,state,Madhya Pradesh,Samsung,2757784
2021,2,state,Madhya Pradesh,Oppo,2001363
2021,2,state,Madhya Pradesh,Realme,1196164
2021,2,state,Madhya Pradesh,Tecno,240188
2021,2,state,Madhya Pradesh,Apple,228017
2021,2,state,Madhya Pradesh,Motorola,210526
2021,2,state,Madhya Pradesh,OnePlus,182565
2021,2,state,Madhya Pradesh,Huawei,171485
2021,2,state,Madhya Pradesh,Others,1416988
2021,3,state,Madhya Pradesh,Xiaomi,4290362
2021,3,state,Madhya Pradesh,Vivo,3891058
2021,3,state,Madhya Pradesh,Samsung,2829150
2021,3,state,Madhya Pradesh,Oppo,2215661
2021,3,state,Madhya Pradesh,Realme,1404072
2021,3,state,Madhya Pradesh,Tecno,298534
2021,3,state,Madhya Pradesh,Apple,249062
2021,3,state,Madhya Pradesh,OnePlus,224466
2021,3,state,Madhya Pradesh,Motorola,208788
2021,3,state,Madhya Pradesh,Huawei,180559
2021,3,state,Madhya Pradesh,Others,1418521
2021,4,state,Madhya Pradesh,Xiaomi,4500562
2021,4,state,Madhya Pradesh,Vivo,4248158
2021,4,state,Madhya Pradesh,Samsung,2921496
2021,4,state,Madhya Pradesh,Oppo,2400977
2021,4,state,Madhya Pradesh,Realme,1682298
2021,4,state,Madhya Pradesh,Tecno,350126
2021,4,state,Madhya Pradesh,Apple,293413
2021,4,state,Madhya Pradesh,OnePlus,264637
2021,4,state,Madhya Pradesh,Motorola,211860
2021,4,state,Madhya Pradesh,Huawei,174122
2021,4,state,Madhya Pradesh,Others,1408594
2022,1,state,Madhya Pradesh,Xiaomi,4678482
2022,1,state,Madhya Pradesh,Vivo,4575284
2022,1,state,Madhya Pradesh,Samsung,3009068
2022,1,state,Madhya Pradesh,Oppo,2595568
2022,1,state,Madhya Pradesh,Realme,1935366
2022,1,state,Madhya Pradesh,Tecno,424783
2022,1,state,Madhya Pradesh,Apple,325559
2022,1,state,Madhya Pradesh,OnePlus,303765
2022,1,state,Madhya Pradesh,Motorola,211431
2022,1,state,Madhya Pradesh,Huawei,173297
2022,1,state,Madhya Pradesh,Others,1423544
2020,1,state,Maharashtra,Xiaomi,6677147
2020,1,state,Maharashtra,Samsung,5772343
2020,1,state,Maharashtra,Vivo,4396537
2020,1,state,Maharashtra,Oppo,3377366
2020,1,state,Maharashtra,Realme,1031169
2020,1,state,Maharashtra,Apple,815679
2020,1,state,Maharashtra,OnePlus,715746
2020,1,state,Maharashtra,Motorola,704678
2020,1,state,Maharashtra,Lenovo,387278
2020,1,state,Maharashtra,Huawei,338054
2020,1,state,Maharashtra,Others,1952393
2020,2,state,Maharashtra,Xiaomi,7291300
2020,2,state,Maharashtra,Samsung,6335245
2020,2,state,Maharashtra,Vivo,4942835
2020,2,state,Maharashtra,Oppo,3797269
2020,2,state,Maharashtra,Realme,1160245
2020,2,state,Maharashtra,Apple,858658
2020,2,state,Maharashtra,OnePlus,742365
2020,2,state,Maharashtra,Motorola,742088
2020,2,state,Maharashtra,Lenovo,406197
2020,2,state,Maharashtra,Huawei,362725
2020,2,state,Maharashtra,Others,2126159
2020,3,state,Maharashtra,Xiaomi,7895486
2020,3,state,Maharashtra,Samsung,6914730
2020,3,state,Maharashtra,Vivo,5536849
2020,3,state,Maharashtra,Oppo,4210793
2020,3,state,Maharashtra,Realme,1316605
2020,3,state,Maharashtra,Apple,911356
2020,3,state,Maharashtra,OnePlus,778193
2020,3,state,Maharashtra,Motorola,776080
2020,3,state,Maharashtra,Lenovo,423666
2020,3,state,Maharashtra,Huawei,386542
2020,3,state,Maharashtra,Others,2259213
2020,4,state,Maharashtra,Xiaomi,8584570
2020,4,state,Maharashtra,Samsung,7578573
2020,4,state,Maharashtra,Vivo,6188503
2020,4,state,Maharashtra,Oppo,4665421
2020,4,state,Maharashtra,Realme,1504255
2020,4,state,Maharashtra,Apple,983306
2020,4,state,Maharashtra,OnePlus,822805
2020,4,state,Maharashtra,Motorola,813317
2020,4,state,Maharashtra,Lenovo,444638
2020,4,state,Maharashtra,Huawei,413761
2020,4,state,Maharashtra,Others,2433482
2021,1,state,Maharashtra,Xiaomi,9195320
2021,1,state,Maharashtra,Samsung,8088910
2021,1,state,Maharashtra,Vivo,6831786
2021,1,state,Maharashtra,Oppo,5069410
2021,1,state,Maharashtra,Realme,1696339
2021,1,state,Maharashtra,Apple,1054581
2021,1,state,Maharashtra,OnePlus,870022
2021,1,state,Maharashtra,Motorola,832101
2021,1,state,Maharashtra,Lenovo,447713
2021,1,state,Maharashtra,Huawei,431846
2021,1,state,Maharashtra,Others,2559509
2021,2,state,Maharashtra,Xiaomi,9764252
2021,2,state,Maharashtra,Samsung,8511194
2021,2,state,Maharashtra,Vivo,7509629
2021,2,state,Maharashtra,Oppo,5487836
2021,2,state,Maharashtra,Realme,2003392
2021,2,state,Maharashtra,Apple,1131848
2021,2,state,Maharashtra,OnePlus,949407
2021,2,state,Maharashtra,Motorola,820661
2021,2,state,Maharashtra,Lenovo,430496
2021,2,state,Maharashtra,Huawei,429331
2021,2,state,Maharashtra,Others,2626651
2021,3,state,Maharashtra,Xiaomi,10369008
2021,3,state,Maharashtra,Samsung,8810154
2021,3,state,Maharashtra,Vivo,8354641
2021,3,state,Maharashtra,Oppo,6005730
2021,3,state,Maharashtra,Realme,2373088
2021,3,state,Maharashtra,Apple,1219480
2021,3,state,Maharashtra,OnePlus,1108387
2021,3,state,Maharashtra,Motorola,801994
2021,3,state,Maharashtra,Huawei,436025
2021,3,state,Maharashtra,Tecno,422485
2021,3,state,Maharashtra,Others,2680225
2021,4,state,Maharashtra,Xiaomi,10876133
2021,4,state,Maharashtra,Vivo,9147706
2021,4,state,Maharashtra,Samsung,9133368
2021,4,state,Maharashtra,Oppo,6511923
2021,4,state,Maharashtra,Realme,2837580
2021,4,state,Maharashtra,Apple,1382079
2021,4,state,Maharashtra,OnePlus,1264294
2021,4,state,Maharashtra,Motorola,794353
2021,4,state,Maharashtra,Tecno,485180
2021,4,state,Maharashtra,Huawei,420624
2021,4,state,Maharashtra,Others,2629266
2022,1,state,Maharashtra,Xiaomi,11340940
2022,1,state,Maharashtra,Vivo,9873983
2022,1,state,Maharashtra,Samsung,9447206
2022,1,state,Maharashtra,Oppo,7009300
2022,1,state,Maharashtra,Realme,3235912
2022,1,state,Maharashtra,Apple,1510802
2022,1,state,Maharashtra,OnePlus,1396866
2022,1,state,Maharashtra,Motorola,788109
2022,1,state,Maharashtra,Tecno,572060
2022,1,state,Maharashtra,Huawei,416025
2022,1,state,Maharashtra,Others,2636427
2020,1,state,Manipur,Xiaomi,82065
2020,1,state,Manipur,Samsung,30698
2020,1,state,Manipur,Vivo,20017
2020,1,state,Manipur,Oppo,14505
2020,1,state,Manipur,Realme,6022
2020,1,state,Manipur,Apple,4598
2020,1,state,Manipur,Huawei,2413
2020,1,state,Manipur,OnePlus,2036
2020,1,state,Manipur,Motorola,1833
2020,1,state,Manipur,Lenovo,1609
2020,1,state,Manipur,Others,11578
2020,2,state,Manipur,Xiaomi,101637
2020,2,state,Manipur,Samsung,36569
2020,2,state,Manipur,Vivo,24681
2020,2,state,Manipur,Oppo,17877
2020,2,state,Manipur,Realme,7575
2020,2,state,Manipur,Apple,5110
2020,2,state,Manipur,Huawei,2813
2020,2,state,Manipur,OnePlus,2198
2020,2,state,Manipur,Motorola,2017
2020,2,state,Manipur,Lenovo,1798
2020,2,state,Manipur,Others,13221
2020,3,state,Manipur,Xiaomi,123688
2020,3,state,Manipur,Samsung,43350
2020,3,state,Manipur,Vivo,30086
2020,3,state,Manipur,Oppo,21723
2020,3,state,Manipur,Realme,9422
2020,3,state,Manipur,Apple,5797
2020,3,state,Manipur,Huawei,3222
2020,3,state,Manipur,OnePlus,2459
2020,3,state,Manipur,Motorola,2176
2020,3,state,Manipur,Lenovo,1996
2020,3,state,Manipur,Others,14644
2020,4,state,Manipur,Xiaomi,137767
2020,4,state,Manipur,Samsung,48641
2020,4,state,Manipur,Vivo,34019
2020,4,state,Manipur,Oppo,24639
2020,4,state,Manipur,Realme,11096
2020,4,state,Manipur,Apple,6525
2020,4,state,Manipur,Huawei,3448
2020,4,state,Manipur,OnePlus,2688
2020,4,state,Manipur,Motorola,2319
2020,4,state,Manipur,Lenovo,2118
2020,4,state,Manipur,Others,15512
2021,1,state,Manipur,Xiaomi,149035
2021,1,state,Manipur,Samsung,52212
2021,1,state,Manipur,Vivo,37725
2021,1,state,Manipur,Oppo,26807
2021,1,state,Manipur,Realme,12487
2021,1,state,Manipur,Apple,7077
2021,1,state,Manipur,Huawei,3626
2021,1,state,Manipur,OnePlus,2920
2021,1,state,Manipur,Motorola,2347
2021,1,state,Manipur,Lenovo,2098
2021,1,state,Manipur,Others,16334
2021,2,state,Manipur,Xiaomi,159031
2021,2,state,Manipur,Samsung,55541
2021,2,state,Manipur,Vivo,41068
2021,2,state,Manipur,Oppo,29009
2021,2,state,Manipur,Realme,14786
2021,2,state,Manipur,Apple,7675
2021,2,state,Manipur,Huawei,3685
2021,2,state,Manipur,OnePlus,3183
2021,2,state,Manipur,Motorola,2290
2021,2,state,Manipur,HMD Global,2192
2021,2,state,Manipur,Others,16949
2021,3,state,Manipur,Xiaomi,171051
2021,3,state,Manipur,Samsung,57831
2021,3,state,Manipur,Vivo,45197
2021,3,state,Manipur,Oppo,32022
2021,3,state,Manipur,Realme,17435
2021,3,state,Manipur,Apple,8421
2021,3,state,Manipur,Huawei,4030
2021,3,state,Manipur,OnePlus,3903
2021,3,state,Manipur,Motorola,2266
2021,3,state,Manipur,HMD Global,2169
2021,3,state,Manipur,Others,17424
2021,4,state,Manipur,Xiaomi,183086
2021,4,state,Manipur,Samsung,60028
2021,4,state,Manipur,Vivo,48425
2021,4,state,Manipur,Oppo,34483
2021,4,state,Manipur,Realme,21355
2021,4,state,Manipur,Apple,9391
2021,4,state,Manipur,OnePlus,4695
2021,4,state,Manipur,Huawei,4031
2021,4,state,Manipur,HMD Global,2508
2021,4,state,Manipur,Motorola,2358
2021,4,state,Manipur,Others,17386
2022,1,state,Manipur,Xiaomi,193373
2022,1,state,Manipur,Samsung,62042
2022,1,state,Manipur,Vivo,51648
2022,1,state,Manipur,Oppo,37434
2022,1,state,Manipur,Realme,24745
2022,1,state,Manipur,Apple,10256
2022,1,state,Manipur,OnePlus,5335
2022,1,state,Manipur,Huawei,4094
2022,1,state,Manipur,HMD Global,2518
2022,1,state,Manipur,Motorola,2359
2022,1,state,Manipur,Others,18096
2020,1,state,Meghalaya,Xiaomi,27877
2020,1,state,Meghalaya,Samsung,21610
2020,1,state,Meghalaya,Vivo,16379
2020,1,state,Meghalaya,Oppo,14191
2020,1,state,Meghalaya,Realme,7242
2020,1,state,Meghalaya,Huawei,2446
2020,1,state,Meghalaya,Motorola,2386
2020,1,state,Meghalaya,Apple,2309
2020,1,state,Meghalaya,Micromax,2089
2020,1,state,Meghalaya,Asus,2050
2020,1,state,Meghalaya,Others,15235
2020,2,state,Meghalaya,Xiaomi,32935
2020,2,state,Meghalaya,Samsung,25696
2020,2,state,Meghalaya,Vivo,20152
2020,2,state,Meghalaya,Oppo,17459
2020,2,state,Meghalaya,Realme,9186
2020,2,state,Meghalaya,Huawei,2792
2020,2,state,Meghalaya,Motorola,2600
2020,2,state,Meghalaya,Micromax,2562
2020,2,state,Meghalaya,Apple,2489
2020,2,state,Meghalaya,Asus,2372
2020,2,state,Meghalaya,Others,17968
2020,3,state,Meghalaya,Xiaomi,37816
2020,3,state,Meghalaya,Samsung,29736
2020,3,state,Meghalaya,Vivo,23981
2020,3,state,Meghalaya,Oppo,20562
2020,3,state,Meghalaya,Realme,11286
2020,3,state,Meghalaya,Huawei,3110
2020,3,state,Meghalaya,Micromax,2892
2020,3,state,Meghalaya,Motorola,2853
2020,3,state,Meghalaya,Apple,2775
2020,3,state,Meghalaya,Asus,2623
2020,3,state,Meghalaya,Others,20107
2020,4,state,Meghalaya,Xiaomi,41993
2020,4,state,Meghalaya,Samsung,33436
2020,4,state,Meghalaya,Vivo,27150
2020,4,state,Meghalaya,Oppo,23405
2020,4,state,Meghalaya,Realme,13219
2020,4,state,Meghalaya,Huawei,3369
2020,4,state,Meghalaya,Apple,3096
2020,4,state,Meghalaya,Micromax,3067
2020,4,state,Meghalaya,Motorola,3016
2020,4,state,Meghalaya,Asus,2832
2020,4,state,Meghalaya,Others,21864
2021,1,state,Meghalaya,Xiaomi,45624
2021,1,state,Meghalaya,Samsung,35701
2021,1,state,Meghalaya,Vivo,30076
2021,1,state,Meghalaya,Oppo,25290
2021,1,state,Meghalaya,Realme,14857
2021,1,state,Meghalaya,Huawei,3554
2021,1,state,Meghalaya,Apple,3344
2021,1,state,Meghalaya,Asus,3198
2021,1,state,Meghalaya,Micromax,3117
2021,1,state,Meghalaya,Motorola,3077
2021,1,state,Meghalaya,Others,23031
2021,2,state,Meghalaya,Xiaomi,48812
2021,2,state,Meghalaya,Samsung,38364
2021,2,state,Meghalaya,Vivo,32487
2021,2,state,Meghalaya,Oppo,27101
2021,2,state,Meghalaya,Realme,17555
2021,2,state,Meghalaya,Apple,3658
2021,2,state,Meghalaya,Huawei,3596
2021,2,state,Meghalaya,Asus,3185
2021,2,state,Meghalaya,Motorola,3069
2021,2,state,Meghalaya,Micromax,3045
2021,2,state,Meghalaya,Others,24814
2021,3,state,Meghalaya,Xiaomi,52800
2021,3,state,Meghalaya,Samsung,39809
2021,3,state,Meghalaya,Vivo,36214
2021,3,state,Meghalaya,Oppo,29861
2021,3,state,Meghalaya,Realme,20601
2021,3,state,Meghalaya,Apple,4026
2021,3,state,Meghalaya,Huawei,3953
2021,3,state,Meghalaya,Motorola,3086
2021,3,state,Meghalaya,Asus,3078
2021,3,state,Meghalaya,Micromax,3036
2021,3,state,Meghalaya,Others,26601
2021,4,state,Meghalaya,Xiaomi,57355
2021,4,state,Meghalaya,Samsung,41499
2021,4,state,Meghalaya,Vivo,38748
2021,4,state,Meghalaya,Oppo,31903
2021,4,state,Meghalaya,Realme,24878
2021,4,state,Meghalaya,Apple,4556
2021,4,state,Meghalaya,Huawei,3875
2021,4,state,Meghalaya,Motorola,3123
2021,4,state,Meghalaya,Asus,3113
2021,4,state,Meghalaya,HMD Global,3095
2021,4,state,Meghalaya,Others,28123
2022,1,state,Meghalaya,Xiaomi,60423
2022,1,state,Meghalaya,Samsung,42900
2022,1,state,Meghalaya,Vivo,41306
2022,1,state,Meghalaya,Oppo,34290
2022,1,state,Meghalaya,Realme,28354
2022,1,state,Meghalaya,Apple,4983
2022,1,state,Meghalaya,Huawei,3947
2022,1,state,Meghalaya,Tecno,3471
2022,1,state,Meghalaya,OnePlus,3191
2022,1,state,Meghalaya,Micromax,3139
2022,1,state,Meghalaya,Others,29835
2020,1,state,Mizoram,Xiaomi,14848
2020,1,state,Mizoram,Vivo,8211
2020,1,state,Mizoram,Samsung,6761
2020,1,state,Mizoram,Oppo,5496
2020,1,state,Mizoram,Realme,1969
2020,1,state,Mizoram,Apple,1617
2020,1,state,Mizoram,Huawei,1068
2020,1,state,Mizoram,Gionee,1065
2020,1,state,Mizoram,Asus,695
2020,1,state,Mizoram,OnePlus,543
2020,1,state,Mizoram,Others,4226
2020,2,state,Mizoram,Xiaomi,17662
2020,2,state,Mizoram,Vivo,10175
2020,2,state,Mizoram,Samsung,7878
2020,2,state,Mizoram,Oppo,6795
2020,2,state,Mizoram,Realme,2389
2020,2,state,Mizoram,Apple,1766
2020,2,state,Mizoram,Gionee,1246
2020,2,state,Mizoram,Huawei,1228
2020,2,state,Mizoram,Asus,800
2020,2,state,Mizoram,OnePlus,583
2020,2,state,Mizoram,Others,5052
2020,3,state,Mizoram,Xiaomi,21725
2020,3,state,Mizoram,Vivo,12923
2020,3,state,Mizoram,Samsung,9501
2020,3,state,Mizoram,Oppo,8563
2020,3,state,Mizoram,Realme,3116
2020,3,state,Mizoram,Apple,2096
2020,3,state,Mizoram,Huawei,1466
2020,3,state,Mizoram,Gionee,1403
2020,3,state,Mizoram,Asus,966
2020,3,state,Mizoram,OnePlus,668
2020,3,state,Mizoram,Others,5888
2020,4,state,Mizoram,Xiaomi,24925
2020,4,state,Mizoram,Vivo,15062
2020,4,state,Mizoram,Samsung,11008
2020,4,state,Mizoram,Oppo,10055
2020,4,state,Mizoram,Realme,3782
2020,4,state,Mizoram,Apple,2443
2020,4,state,Mizoram,Huawei,1625
2020,4,state,Mizoram,Gionee,1501
2020,4,state,Mizoram,Asus,1064
2020,4,state,Mizoram,OnePlus,711
2020,4,state,Mizoram,Others,6555
2021,1,state,Mizoram,Xiaomi,27202
2021,1,state,Mizoram,Vivo,16866
2021,1,state,Mizoram,Samsung,11778
2021,1,state,Mizoram,Oppo,10894
2021,1,state,Mizoram,Realme,4253
2021,1,state,Mizoram,Apple,2669
2021,1,state,Mizoram,Huawei,1709
2021,1,state,Mizoram,Gionee,1527
2021,1,state,Mizoram,Asus,1248
2021,1,state,Mizoram,OnePlus,765
2021,1,state,Mizoram,Others,6839
2021,2,state,Mizoram,Xiaomi,29025
2021,2,state,Mizoram,Vivo,18400
2021,2,state,Mizoram,Samsung,12850
2021,2,state,Mizoram,Oppo,11743
2021,2,state,Mizoram,Realme,5072
2021,2,state,Mizoram,Apple,2898
2021,2,state,Mizoram,Huawei,1696
2021,2,state,Mizoram,Gionee,1512
2021,2,state,Mizoram,Asus,1214
2021,2,state,Mizoram,OnePlus,836
2021,2,state,Mizoram,Others,7306
2021,3,state,Mizoram,Xiaomi,31196
2021,3,state,Mizoram,Vivo,20570
2021,3,state,Mizoram,Samsung,13399
2021,3,state,Mizoram,Oppo,13112
2021,3,state,Mizoram,Realme,5997
2021,3,state,Mizoram,Apple,3145
2021,3,state,Mizoram,Huawei,1821
2021,3,state,Mizoram,Gionee,1601
2021,3,state,Mizoram,Asus,1176
2021,3,state,Mizoram,OnePlus,985
2021,3,state,Mizoram,Others,7645
2021,4,state,Mizoram,Xiaomi,33819
2021,4,state,Mizoram,Vivo,22023
2021,4,state,Mizoram,Samsung,14081
2021,4,state,Mizoram,Oppo,13819
2021,4,state,Mizoram,Realme,7453
2021,4,state,Mizoram,Apple,3532
2021,4,state,Mizoram,Huawei,1796
2021,4,state,Mizoram,Gionee,1559
2021,4,state,Mizoram,OnePlus,1163
2021,4,state,Mizoram,Asus,1159
2021,4,state,Mizoram,Others,8001
2022,1,state,Mizoram,Xiaomi,35679
2022,1,state,Mizoram,Vivo,23611
2022,1,state,Mizoram,Oppo,14866
2022,1,state,Mizoram,Samsung,14652
2022,1,state,Mizoram,Realme,8423
2022,1,state,Mizoram,Apple,3803
2022,1,state,Mizoram,Huawei,1816
2022,1,state,Mizoram,Gionee,1563
2022,1,state,Mizoram,OnePlus,1271
2022,1,state,Mizoram,Tecno,1267
2022,1,state,Mizoram,Others,8344
2020,1,state,Nagaland,Xiaomi,32305
2020,1,state,Nagaland,Vivo,17452
2020,1,state,Nagaland,Samsung,15066
2020,1,state,Nagaland,Oppo,12210
2020,1,state,Nagaland,Realme,5659
2020,1,state,Nagaland,Apple,2480
2020,1,state,Nagaland,Huawei,2443
2020,1,state,Nagaland,Gionee,2380
2020,1,state,Nagaland,Asus,2036
2020,1,state,Nagaland,Lenovo,1753
2020,1,state,Nagaland,Others,13359
2020,2,state,Nagaland,Xiaomi,39533
2020,2,state,Nagaland,Vivo,21565
2020,2,state,Nagaland,Samsung,17859
2020,2,state,Nagaland,Oppo,15078
2020,2,state,Nagaland,Realme,7202
2020,2,state,Nagaland,Huawei,2861
2020,2,state,Nagaland,Gionee,2853
2020,2,state,Nagaland,Apple,2738
2020,2,state,Nagaland,Asus,2406
2020,2,state,Nagaland,Micromax,2075
2020,2,state,Nagaland,Others,16035
2020,3,state,Nagaland,Xiaomi,54400
2020,3,state,Nagaland,Vivo,28624
2020,3,state,Nagaland,Samsung,22931
2020,3,state,Nagaland,Oppo,19865
2020,3,state,Nagaland,Realme,10225
2020,3,state,Nagaland,Huawei,3789
2020,3,state,Nagaland,Gionee,3469
2020,3,state,Nagaland,Apple,3401
2020,3,state,Nagaland,Asus,3088
2020,3,state,Nagaland,Micromax,2778
2020,3,state,Nagaland,Others,20536
2020,4,state,Nagaland,Xiaomi,60222
2020,4,state,Nagaland,Vivo,32251
2020,4,state,Nagaland,Samsung,25567
2020,4,state,Nagaland,Oppo,22237
2020,4,state,Nagaland,Realme,11862
2020,4,state,Nagaland,Huawei,4083
2020,4,state,Nagaland,Apple,3816
2020,4,state,Nagaland,Gionee,3711
2020,4,state,Nagaland,Asus,3257
2020,4,state,Nagaland,Micromax,2988
2020,4,state,Nagaland,Others,22194
2021,1,state,Nagaland,Xiaomi,65272
2021,1,state,Nagaland,Vivo,35635
